PLAYER_ID,PLAYER,TEAM,GP,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,PTS,Season ID,PTS_GAME,MIN_GAME,POSS,PIE,Passes,Passes_Gm,Passes_Rec_Gm,Pot_Asst_Gm,Asst_Pts_Cr,Drives_Gp,Drive_Pts,Pass_Drive,Drive_Ast_Ast,Drive_Fga_Fga,Drive_Fta_Fta,Drive_Pass_Pass,Def_Buckets,Cs_Fga,Cs_3pa,Front_Court_Touch_Gm,Elbow_Touch_Gm,Post_Up_Touch_Gm,Paint_Touches_Gm,Time_Poss_Mp,Sec_Touch,Drib_Touch,Front_Court_Touch_Touch,Elbow_Touch_Touch,Post_Up_Touch_Touch,Paint_Touch_Touch,Pu_Pts_Pts,Pu_Fga_Fga,Pu_3pa_3pa,Reb_Chance_Gm,Def_Reb_Chance_Gm,Off_Reb_Chance_Gm,Oreb_Pts_Pts,Elbow_Fga_Fga,Elbow_Fta_Fta,Elbow_Pass_Pass,Pass_Elbow_Touch,Elbow_Asst_Asst,Post_Fga_Fga,Post_Fta_Fta,Post_Pass_Pass,Pass_Post,Post_Asst_Asst,Paint_Fga_Fga,Paint_Fta_Fta,Paint_Pass_Pass,Pass_Paint,Paint_Asst_Asst,CUT_POSS,CUT_PTS,HANDOFF_POSS,HANDOFF_PTS,ISOLATION_POSS,ISOLATION_PTS,OFFSCREEN_POSS,OFFSCREEN_PTS,POSTUP_POSS,POSTUP_PTS,PRBALLHANDLER_POSS,PRBALLHANDLER_PTS,PRROLLMAN_POSS,PRROLLMAN_PTS,OFFREBOUND_POSS,OFFREBOUND_PTS,SPOTUP_POSS,SPOTUP_PTS,TRANSITION_POSS,TRANSITION_PTS
201935,James Harden,HOU,82,3125,710,1617,236,657,720,837,63,438,501,612,2376,22015,28.97560975609756,38.109756097560975,6437.0,0.174,4265.0,52.01219512195122,69.21951219512195,14.829268292682928,18.98780487804878,14.5,0.2866161616161616,0.3162321278385198,0.196078431372549,0.2634508348794063,0.3333333333333333,0.0881594372801875,1.0853658536585369,0.1620284477427334,0.3820395738203957,37.97560975609756,1.8780487804878048,1.9390243902439024,1.3658536585365857,0.173408,4.71,3.98,0.4514351986082922,0.0223253116845462,0.023050159466512,0.0162365903160336,0.2895622895622896,0.4520717377860235,0.5753424657534246,11.182926829268292,7.951219512195122,3.231707317073171,0.0088383838383838,0.030921459492888,0.021505376344086,0.0187573270808909,0.5194805194805194,0.0294117647058823,0.0408163265306122,0.014336917562724,0.013833528722157,0.3710691823899371,0.0212418300653594,0.0340136054421768,0.01194743130227,0.0098475967174677,0.375,0.0179738562091503,0.0060587230076122,0.0197811447811447,0.013515612863135,0.0349326599326599,0.0879291595463725,0.2205387205387205,0.0124281497592045,0.0349326599326599,0.0173994096628864,0.0429292929292929,0.0941432344259748,0.2474747474747475,0.0,0.0,0.0045052042877116,0.0088383838383838,0.0296722075501009,0.1018518518518518,0.0764331210191082,0.2222222222222222
201939,Stephen Curry,GSW,79,2700,805,1598,402,886,363,400,68,362,430,527,2375,22015,30.063291139240505,34.177215189873415,5779.0,0.197,4476.0,56.65822784810127,69.73417721518987,12.620253164556962,15.962025316455696,8.012658227848101,0.176,0.2954186413902053,0.1138519924098671,0.1777221526908635,0.23,0.0417783735478105,0.5569620253164557,0.2559449311639549,0.4187358916478555,35.74683544303797,1.2911392405063291,0.2658227848101265,2.354430379746836,0.1694074074074074,4.06,3.86,0.417689690874131,0.0150865256618843,0.0031060494009761,0.027510723265789,0.3578947368421052,0.4299123904881101,0.5665914221218962,11.69620253164557,8.240506329113924,3.4556962025316458,0.0126315789473684,0.0294117647058823,0.015,0.0080428954423592,0.3529411764705882,0.0132827324478178,0.0056320400500625,0.0,0.0006702412868632,0.1428571428571428,0.0075901328273244,0.0613266583229036,0.055,0.0134048257372654,0.3225806451612903,0.0303605313092979,0.0207648382073023,0.0665263157894736,0.0164388302474476,0.0471578947368421,0.0347811039972313,0.0909473684210526,0.0493164907423429,0.143578947368421,0.0,0.0,0.0910192074753417,0.2458947368421052,0.0025956047759127,0.0058947368421052,0.0055372901886139,0.0126315789473684,0.0314933379477418,0.1145263157894736,0.069908288631251,0.2067368421052631
201142,Kevin Durant,OKC,72,2578,698,1381,186,481,447,498,45,544,589,361,2029,22015,28.18055555555556,35.80555555555556,5347.0,0.194,2638.0,36.638888888888886,48.66666666666666,10.083333333333334,12.083333333333334,8.222222222222221,0.1710202069985214,0.3125,0.2105263157894736,0.169442433019551,0.216867469879518,0.0701288855193328,1.1805555555555556,0.2606806661839247,0.5613305613305614,42.27777777777778,2.888888888888889,2.6527777777777777,2.1944444444444446,0.1001551590380139,3.36,2.5,0.6610206297502714,0.0451682953311617,0.0414766558089033,0.0343105320304017,0.3040906850665352,0.4272266473569877,0.4261954261954262,12.0,10.055555555555555,1.9444444444444444,0.0133070478068013,0.0738595220854453,0.0240963855421686,0.0329795299469294,0.4182692307692308,0.0415512465373961,0.0673425054308472,0.0682730923694779,0.0193328278999241,0.2670157068062827,0.0443213296398892,0.0709630702389572,0.0321285140562249,0.0140257771038665,0.2341772151898734,0.0166204986149584,0.0136525154292126,0.0537210448496796,0.0074808303721713,0.0246426811237062,0.0510566672900692,0.1330704780680138,0.0484383766598092,0.1241991128634795,0.0278660931363381,0.090685066535239,0.0650832242378904,0.1601774273040906,0.0187020759304282,0.0532281912272055,0.0043014774639985,0.0133070478068013,0.0377781933794651,0.1123706259241005,0.0518047503272863,0.1798915722030556
2544,LeBron James,CLE,76,2709,737,1416,87,282,359,491,111,454,565,514,1920,22015,25.26315789473684,35.64473684210526,5344.0,0.189,3850.0,50.6578947368421,63.44736842105263,13.605263157894736,17.776315789473685,11.11842105263158,0.2572916666666666,0.3195266272189349,0.1342412451361867,0.2612994350282486,0.2688391038696537,0.0701298701298701,0.9210526315789472,0.0903954802259887,0.351063829787234,46.1578947368421,3.144736842105264,4.407894736842105,4.434210526315789,0.1498708010335917,4.11,3.06,0.5912691724254172,0.0402831619753918,0.056463846283499,0.0568009438732513,0.1802083333333333,0.3043785310734463,0.5638297872340425,12.144736842105264,8.118421052631579,4.026315789473684,0.0453125,0.0543785310734463,0.0468431771894093,0.0337662337662337,0.5439330543933054,0.046692607003891,0.0946327683615819,0.0570264765784114,0.0296103896103896,0.3402985074626866,0.0778210116731517,0.1327683615819209,0.0733197556008146,0.0241558441558441,0.2759643916913946,0.0350194552529182,0.0196482035928143,0.0760416666666666,0.0065494011976047,0.0229166666666666,0.0662425149700598,0.1572916666666666,0.0072979041916167,0.01875,0.0368637724550898,0.0916666666666666,0.0748502994011976,0.184375,0.0125374251497005,0.0473958333333333,0.0125374251497005,0.0453125,0.0232035928143712,0.0645833333333333,0.0675523952095808,0.2479166666666666
203081,Damian Lillard,POR,75,2676,618,1474,229,610,414,464,45,257,302,512,1879,22015,25.05333333333333,35.68,5495.0,0.143,4535.0,60.46666666666667,77.46666666666667,13.733333333333333,17.2,13.626666666666669,0.3235763704097924,0.2710371819960861,0.185546875,0.3113975576662144,0.4267241379310345,0.0610804851157662,0.5866666666666667,0.1723202170963365,0.3770491803278688,28.706666666666667,0.6266666666666667,0.0933333333333333,0.7733333333333333,0.244693572496263,5.9,5.69,0.3231762233563494,0.0070549384569198,0.0010507355148604,0.0087060942659861,0.3363491218733369,0.4545454545454545,0.5836065573770491,9.466666666666669,6.32,3.1466666666666665,0.0111761575306013,0.0115332428765264,0.0086206896551724,0.0057331863285556,0.5531914893617021,0.017578125,0.0020352781546811,0.0,0.0006615214994487,0.4285714285714285,0.0,0.019674355495251,0.0172413793103448,0.0044101433296582,0.3448275862068966,0.005859375,0.0107370336669699,0.0377860564129856,0.0227479526842584,0.0627993613624268,0.05950864422202,0.1761575306013837,0.0192902638762511,0.0564129856306546,0.0,0.0,0.1483166515013649,0.3996806812134114,0.0,0.0,0.0032757051865332,0.0111761575306013,0.0276615104640582,0.099521021820117,0.0362147406733394,0.0963278339542309
201566,Russell Westbrook,OKC,80,2750,656,1444,101,341,465,573,145,481,626,834,1878,22015,23.475,34.375,5661.0,0.188,4566.0,57.075,70.0875,19.5125,24.825,16.1375,0.3269435569755058,0.3369481022463206,0.2098321342925659,0.3199445983379501,0.3385689354275741,0.09526938239159,0.6625,0.074792243767313,0.281524926686217,28.8875,1.0375,1.4,2.4125,0.2461818181818181,5.86,5.58,0.3336220586112314,0.0119820990327703,0.0161686155622924,0.0278619893171647,0.2944621938232162,0.4452908587257618,0.6891495601173021,14.5125,9.2375,5.275,0.027689030883919,0.0166204986149584,0.0104712041884816,0.0100744634253175,0.5542168674698795,0.0059952038369304,0.0360110803324099,0.0383944153577661,0.0061322820849759,0.25,0.014388489208633,0.0554016620498614,0.0244328097731239,0.0192728865527814,0.4559585492227979,0.0179856115107913,0.006712594947889,0.0250266240681576,0.0083024200671259,0.0218317358892438,0.0448683978095742,0.1006389776357827,0.0035329447094152,0.011182108626198,0.0335629747394453,0.0963791267305644,0.1275393040098922,0.3269435569755058,0.0,0.0,0.0107754813637166,0.027689030883919,0.0249072602013778,0.0633652822151224,0.0839074368486133,0.2896698615548456
202331,Paul George,IND,81,2819,605,1449,210,566,454,528,79,484,563,329,1874,22015,23.135802469135804,34.80246913580247,5811.0,0.151,3119.0,38.50617283950617,46.2962962962963,8.308641975308642,10.012345679012345,7.62962962962963,0.1814300960512273,0.3090614886731391,0.1641337386018237,0.1621808143547274,0.231060606060606,0.0612375761462007,0.9506172839506172,0.3071083505866114,0.6395759717314488,41.53086419753087,1.8024691358024687,2.246913580246914,2.271604938271605,0.0957786449095424,3.08,2.26,0.6391791753752613,0.0277408322249667,0.0345810374311229,0.0349610488314649,0.2913553895410886,0.422360248447205,0.3321554770318021,12.765432098765432,9.54320987654321,3.2222222222222223,0.0266808964781216,0.0345065562456866,0.0757575757575757,0.0192369349150368,0.410958904109589,0.033434650455927,0.0441683919944789,0.0416666666666666,0.0198781660788714,0.3406593406593406,0.0638297872340425,0.059351276742581,0.1022727272727272,0.0163513946777813,0.2771739130434782,0.0243161094224924,0.0122182068490793,0.0560298826040554,0.0177250043021855,0.0437566702241195,0.0464636035105833,0.1163287086446104,0.0531750129065565,0.1670224119530416,0.0111856823266219,0.0218783351120597,0.0702116675271037,0.1856990394877267,0.0037859232490104,0.0117395944503735,0.0065393219755635,0.0266808964781216,0.0373429702288762,0.128068303094984,0.0536912751677852,0.1830309498399146
201942,DeMar DeRozan,TOR,78,2804,614,1377,47,139,555,653,64,285,349,315,1830,22015,23.46153846153846,35.94871794871795,5518.0,0.139,2944.0,37.74358974358975,53.93589743589744,8.615384615384615,10.397435897435898,16.805194805194805,0.4224043715846994,0.3315301391035549,0.3238095238095238,0.3870733478576615,0.4042879019908116,0.1457201086956521,0.4743589743589743,0.1365286855482934,0.6546762589928058,47.66666666666666,1.2564102564102564,2.0128205128205128,1.141025641025641,0.1133380884450784,3.88,3.32,0.7563059397884458,0.0199349064279902,0.0319365337672904,0.0181041497152156,0.2519125683060109,0.4153957879448075,0.3093525179856115,8.974358974358974,5.987179487179487,2.9871794871794872,0.0131147540983606,0.0246913580246913,0.0153139356814701,0.0173233695652173,0.5204081632653061,0.0253968253968253,0.0501089324618736,0.0520673813169984,0.0159646739130434,0.2993630573248407,0.0222222222222222,0.0297748729121278,0.0183767228177641,0.0115489130434782,0.3820224719101123,0.019047619047619,0.0052555273649873,0.0245901639344262,0.013954331279449,0.0415300546448087,0.0536426241391808,0.1486338797814207,0.0451250453062703,0.114207650273224,0.0280898876404494,0.0721311475409836,0.107466473359913,0.321311475409836,0.0,0.0,0.0039869517941283,0.0131147540983606,0.0353388909025009,0.1060109289617486,0.0262776368249365,0.0967213114754098
202738,Isaiah Thomas,BOS,82,2644,591,1382,167,465,474,544,46,197,243,509,1823,22015,22.23170731707317,32.24390243902439,5558.0,0.142,4832.0,58.926829268292686,74.58536585365853,13.024390243902438,15.060975609756095,16.493827160493826,0.3411958310477235,0.3600299401197604,0.2711198428290766,0.3639652677279305,0.3841911764705882,0.0995447019867549,0.3780487804878049,0.183068017366136,0.4860215053763441,33.24390243902439,1.024390243902439,0.1097560975609756,0.8292682926829268,0.1997730711043873,4.63,4.48,0.3978981170632024,0.0122609837979856,0.0013136768354984,0.009925558312655,0.2227098189797038,0.3342981186685962,0.4860215053763441,7.682926829268292,4.463414634146342,3.2195121951219514,0.0115194733955019,0.0238784370477568,0.0147058823529411,0.0082781456953642,0.4761904761904761,0.0196463654223968,0.0014471780028943,0.0,0.0012417218543046,0.6666666666666666,0.0019646365422396,0.0217076700434153,0.0202205882352941,0.0055877483443708,0.3970588235294117,0.0098231827111984,0.0057574667146455,0.0213933077345035,0.0307664627563871,0.0872188699945145,0.0262684418855703,0.0773450356555128,0.0282475710687297,0.090510148107515,0.0,0.0,0.1021950341849586,0.2671420735052112,0.0,0.0,0.0030586541921554,0.0115194733955019,0.0439006836991723,0.1442676906198574,0.0752069089600575,0.2473944048272079
202691,Klay Thompson,GSW,80,2666,651,1386,276,650,193,221,35,271,306,166,1771,22015,22.1375,33.325,5636.0,0.114,2007.0,25.0875,39.65,4.0375,5.25,5.0625,0.1400338791643139,0.2716049382716049,0.216867469879518,0.1443001443001443,0.2805429864253393,0.0548081714000996,0.85,0.4956709956709956,0.8446153846153847,36.75,1.9125,1.4625,2.15,0.0506001500375093,2.17,1.52,0.789261744966443,0.0410738255033557,0.0314093959731543,0.0461744966442953,0.1739130434782608,0.2294372294372294,0.1446153846153846,8.5875,6.75,1.8375,0.0129870129870129,0.0685425685425685,0.090497737556561,0.0189337319382162,0.2483660130718954,0.0662650602409638,0.049062049062049,0.0180995475113122,0.014947683109118,0.2564102564102564,0.0542168674698795,0.088023088023088,0.0995475113122171,0.012954658694569,0.1511627906976744,0.0060240963855421,0.0241305890702626,0.0937323546019198,0.010290986515259,0.0395256916996047,0.0143718949609652,0.0367024280067758,0.0887154009936125,0.2975719932241671,0.0104684173172462,0.0265386787125917,0.0204045422285308,0.0604178430265386,0.0024840312278211,0.0056465273856578,0.0033711852377572,0.0129870129870129,0.0487934705464868,0.1829474872953133,0.0502129169623846,0.1981931112365895
